date,Hamburg,Schleswig-Holstein,Lower Saxony,Baden-Wuerttemberg,Saarland,Bremen,Brandenburg,Saxony,Bavaria,Saxony-Anhalt,Hesse,Rheinland-Pfalz,North Rhine-Westphalia,Berlin,Mecklenburg-Vorpommern,Thuringia
2020-06-21,18.452380952380953,20.238095238095237,32.738095238095234,22.023809523809522,35.714285714285715,38.69047619047619,29.960317460317462,32.53968253968254,50.3968253968254,18.452380952380953,20.238095238095237,18.452380952380953,18.452380952380953,32.738095238095234,32.738095238095234,32.738095238095234
2020-06-22,18.452380952380953,18.452380952380953,32.738095238095234,22.023809523809522,35.714285714285715,33.33333333333333,29.960317460317462,32.53968253968254,50.3968253968254,18.452380952380953,18.452380952380953,18.452380952380953,18.452380952380953,30.952380952380953,32.738095238095234,32.738095238095234
2020-06-23,18.452380952380953,18.452380952380953,32.738095238095234,22.023809523809522,35.714285714285715,33.33333333333333,29.960317460317462,32.53968253968254,50.3968253968254,18.452380952380953,18.452380952380953,18.452380952380953,32.738095238095234,30.952380952380953,32.738095238095234,32.738095238095234
2020-06-24,18.452380952380953,18.452380952380953,32.738095238095234,22.023809523809522,35.714285714285715,33.33333333333333,29.960317460317462,32.53968253968254,50.3968253968254,18.452380952380953,18.452380952380953,18.452380952380953,32.738095238095234,30.952380952380953,32.738095238095234,32.738095238095234
2020-06-25,18.452380952380953,18.452380952380953,32.738095238095234,22.023809523809522,35.714285714285715,33.33333333333333,29.960317460317462,32.53968253968254,50.3968253968254,18.452380952380953,18.452380952380953,18.452380952380953,32.738095238095234,30.952380952380953,32.738095238095234,32.738095238095234
2020-06-26,18.452380952380953,18.452380952380953,47.02380952380952,22.023809523809522,35.714285714285715,33.33333333333333,29.960317460317462,32.53968253968254,50.3968253968254,18.452380952380953,18.452380952380953,18.452380952380953,32.738095238095234,30.952380952380953,32.738095238095234,32.738095238095234
2020-06-27,18.452380952380953,18.452380952380953,47.02380952380952,22.023809523809522,35.714285714285715,33.33333333333333,29.960317460317462,32.53968253968254,50.3968253968254,18.452380952380953,18.452380952380953,18.452380952380953,32.738095238095234,30.952380952380953,32.738095238095234,32.738095238095234
2020-06-28,18.452380952380953,18.452380952380953,47.02380952380952,22.023809523809522,35.714285714285715,33.33333333333333,29.960317460317462,32.53968253968254,50.3968253968254,18.452380952380953,18.452380952380953,18.452380952380953,32.738095238095234,30.952380952380953,32.738095238095234,32.738095238095234
2020-06-29,18.452380952380953,18.452380952380953,47.02380952380952,20.238095238095237,35.714285714285715,33.33333333333333,29.960317460317462,32.53968253968254,36.11111111111111,18.452380952380953,18.452380952380953,18.452380952380953,32.738095238095234,30.952380952380953,32.738095238095234,32.738095238095234
2020-06-30,18.452380952380953,18.452380952380953,47.02380952380952,20.238095238095237,35.714285714285715,33.33333333333333,29.960317460317462,32.53968253968254,36.11111111111111,18.452380952380953,18.452380952380953,18.452380952380953,32.738095238095234,30.952380952380953,32.738095238095234,32.738095238095234
2020-07-01,18.452380952380953,18.452380952380953,47.02380952380952,30.952380952380953,35.714285714285715,33.33333333333333,29.960317460317462,32.53968253968254,36.11111111111111,18.452380952380953,18.452380952380953,18.452380952380953,18.452380952380953,30.952380952380953,32.738095238095234,32.738095238095234
2020-07-02,18.452380952380953,18.452380952380953,47.02380952380952,30.952380952380953,35.714285714285715,30.158730158730158,29.960317460317462,32.53968253968254,34.32539682539682,18.452380952380953,18.452380952380953,18.452380952380953,18.452380952380953,30.952380952380953,32.738095238095234,32.738095238095234
2020-07-03,18.452380952380953,18.452380952380953,47.02380952380952,30.952380952380953,35.714285714285715,30.158730158730158,29.960317460317462,32.53968253968254,34.32539682539682,18.452380952380953,18.452380952380953,18.452380952380953,18.452380952380953,30.952380952380953,32.738095238095234,32.738095238095234
2020-07-04,18.452380952380953,18.452380952380953,47.02380952380952,30.952380952380953,35.714285714285715,30.158730158730158,29.960317460317462,32.53968253968254,34.32539682539682,18.452380952380953,18.452380952380953,18.452380952380953,18.452380952380953,30.952380952380953,32.738095238095234,32.738095238095234
2020-07-05,18.452380952380953,18.452380952380953,47.02380952380952,30.952380952380953,35.714285714285715,30.158730158730158,29.960317460317462,32.53968253968254,34.32539682539682,18.452380952380953,18.452380952380953,18.452380952380953,18.452380952380953,30.952380952380953,32.738095238095234,32.738095238095234
2020-07-06,18.452380952380953,18.452380952380953,47.02380952380952,30.952380952380953,35.714285714285715,30.158730158730158,29.960317460317462,32.53968253968254,34.32539682539682,18.452380952380953,16.666666666666664,18.452380952380953,18.452380952380953,30.952380952380953,32.738095238095234,32.738095238095234
2020-07-07,18.452380952380953,18.452380952380953,47.02380952380952,30.952380952380953,35.714285714285715,30.158730158730158,29.960317460317462,32.53968253968254,34.32539682539682,18.452380952380953,16.666666666666664,18.452380952380953,18.452380952380953,30.952380952380953,32.738095238095234,32.738095238095234
